Year,Afghanistan,Africa,Albania,Algeria,Andorra,Angola,Anguilla,Argentina,Armenia,Aruba,Australia,Austria,Bahamas,Bahrain,Bangladesh,Belarus,Belgium,Brazil,Bulgaria,Bhutan,Cambodia,Cameroon,China,Colombia,Comoros,Croatia,Cuba,Denmark,Dominica,Ecuador,Egypt,Europe,Finland,France,Gabon,Georgia,Germany,Greece,Greenland,Guatemala,Guyana,Hungary,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordon,Kazakhstan,Kenya,Kuwait,Liberia,Libya,Luxembourg,Macao,Madagascar,Malaysia,Maldives,Mauritius,Mexico,Moldova,Mongolia,Morocco,Myanmar,Namibia,Nepal,Netherlands,NewZealand,Nicaragua,Nigeria,Norway,Oceania,Oman,Pakistan,Philippines,Poland,Portugal,Romania,Russia,Rwanda,Samoa,SanMarino,SaudiArabia,Singapore,Slovakia,Slovenia,SouthAfrica,Spain,SriLanka,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Turkey,Uganda,Ukraine,UnitedArabEmirates,UnitedKingdom,UnitedStates,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Zambia,Zimbabwe
2021,9.2,8.36,17.38,,,,,69.91,34.14,79.96,77.78,66.5,38.5,79.82,29.89,17.67,74.94,74.56,20.45,76.22,85.15,3.08,,74.14,41.52,46.06,94.24,75.26,39.48,71.67,19.33,55.9,75.65,76.19,9.39,36.07,69.58,62.49,71.34,35.48,49.59,61.46,52.26,42.99,64.44,18.63,76.88,66.62,77.73,25.09,80.95,35.27,44.66,11.19,2.344,19.62,30.39,63.65,66.15,73.4,3.48,77.33,75.81,69.77,52.35,32.33,67.59,66.16,25.85,16.02,29.67,71.2,76.01,67.57,3.83,75.62,65.47,34.07,49.27,52.13,88.29,34.70195392,33.32,35.47,66.55,71.96,72.21,85.15,45.87,55.52,29.74,79.93,72.91,42.31,69.01,64.57,4.7,78.55,50.43,10.2,70.3,66.33,18.22,32.42,92.83,74.07,64.67,80.28,52.98,35.81,58.21,77.66,4.14,24.23
2021,9.2,8.38,17.46,,,,,70.21,34.14,80.01,77.85,66.5,38.5,79.85,30.29,17.67,74.99,74.68,20.45,76.22,85.16,3.08,,74.34,41.52,46.07,94.24,75.27,39.72,71.68,19.33,55.98,75.65,76.23,9.39,36.29,69.66,62.56,71.34,35.61,49.69,61.46,52.32,43.53,64.44,18.63,76.91,66.7,77.87,25.1,80.97,35.34,44.74,11.19,2.344,19.62,30.39,63.75,66.22,73.51,3.48,77.34,75.81,69.77,52.63,32.33,67.59,66.16,27.31,16.02,29.67,71.2,76.18,67.57,4.13,75.62,65.47,34.07,49.27,52.25,88.29,34.82277375,33.45,35.47,66.55,71.96,72.21,85.17,45.87,55.57,30,79.93,72.92,42.32,69.01,64.68,4.7,78.59,50.43,10.2,70.45,66.37,18.22,32.46,92.83,74.14,64.76,80.3,52.98,35.81,58.21,78.67,4.14,24.28
2021,9.2,8.51,17.58,,,,,70.32,34.9,80.01,77.91,66.5,38.5,79.88,30.42,17.67,75.02,74.81,20.45,76.22,85.17,3.08,,74.42,41.52,46.11,94.25,75.29,39.72,71.98,19.33,56.04,75.65,76.3,9.39,36.29,69.71,62.64,71.34,35.74,49.79,61.46,52.47,43.71,65.21,18.63,76.95,66.77,78,25.1,80.98,35.43,44.82,11.19,2.344,19.62,30.39,63.86,66.36,73.6,3.59,77.35,75.82,69.77,52.8,32.33,67.6,66.21,27.31,16.02,29.67,71.2,76.32,67.57,4.13,75.86,65.47,34.07,49.27,52.28,88.29,34.94359357,33.5,35.47,66.55,71.96,72.21,85.21,45.87,55.61,30.04,79.93,72.95,42.37,69.01,64.75,4.7,78.65,50.43,10.2,70.59,66.4,18.22,32.56,92.83,74.2,64.86,80.33,52.98,35.81,58.21,78.88,4.14,24.37
2021,9.2,8.63,17.65,,,,,70.99,34.9,80.02,77.95,66.5,38.5,79.92,30.58,17.67,75.03,74.85,20.45,76.22,85.22,3.08,,74.45,41.52,46.18,94.26,75.31,39.72,72.3,19.91,56.13,75.65,76.35,9.39,36.29,69.73,62.64,71.34,35.88,49.9,61.53,52.53,43.85,65.27,19,76.96,66.81,78.1,25.1,80.99,35.55,44.91,11.19,2.344,19.62,30.39,63.88,66.36,73.69,3.59,77.36,75.83,69.77,52.8,32.33,67.62,66.21,27.31,16.02,29.67,71.2,76.44,67.57,4.33,76.15,65.47,34.24,49.27,52.28,88.29,35.06441339,33.53,35.47,66.73,71.96,72.21,85.24,45.87,55.62,30.21,79.98,72.97,42.37,69.01,64.76,5.56,78.65,50.43,10.2,70.78,66.43,18.22,32.67,92.83,74.26,64.91,80.39,52.98,35.81,58.21,79.08,4.14,24.44
2021,9.2,8.66,17.66,,,,,71.68,34.9,80.07,77.96,67.09,38.5,79.94,30.65,17.67,75.05,74.98,20.45,76.22,85.27,3.08,89.61,74.45,41.52,46.25,94.27,75.33,39.72,72.63,19.91,56.22,76.07,76.35,9.39,36.29,69.73,62.71,71.34,36.04,49.98,61.57,52.54,44.16,65.27,19,76.99,66.82,78.15,25.1,80.99,35.63,44.96,11.19,2.344,19.62,30.39,63.89,66.5,73.78,3.59,77.38,75.84,69.77,53.15,32.33,67.63,66.21,27.31,16.02,30.65,71.44,76.49,67.57,4.33,76.46,65.47,34.32,49.27,52.28,88.43,35.18523322,33.59,35.47,66.73,71.96,72.21,85.27,46.09,55.62,30.4,80,73,42.4,69.79,64.85,5.56,78.65,50.43,10.2,70.81,66.47,18.22,32.78,92.83,74.3,64.94,80.39,52.98,35.81,58.21,79.14,4.14,24.54
2021,9.2,8.76,17.79,,,,,72.38,34.9,80.13,78.05,67.09,38.5,79.97,31.02,17.67,75.08,75.11,20.45,76.22,85.31,3.08,,74.47,41.52,46.35,94.27,75.35,39.72,72.93,19.91,56.29,76.07,76.39,9.39,36.39,69.77,62.79,71.34,36.18,49.98,61.61,52.6,44.56,65.27,19,77.03,66.87,78.24,25.1,81,35.71,44.99,11.19,2.344,19.62,30.69,63.99,66.62,73.86,3.59,77.39,75.84,69.77,53.15,32.33,67.64,66.21,27.31,16.02,30.65,71.44,76.58,67.57,4.33,76.74,65.47,34.39,49.27,52.34,88.43,35.30605304,33.69,35.47,66.73,72.03,72.21,85.3,46.09,55.65,30.57,80.02,73.01,42.4,69.79,64.94,5.6,78.65,50.43,10.2,70.83,66.48,18.22,32.88,92.83,74.35,65.01,80.39,52.98,35.81,58.21,79.14,4.14,24.62
2021,9.2,8.81,17.79,15.16,,,,73.02,34.9,80.17,78.12,67.09,38.5,79.98,31.29,18.28,75.13,75.2,20.45,76.35,85.35,3.08,,74.58,41.52,46.43,94.29,75.37,39.72,73.21,19.91,56.4,76.07,76.43,9.39,36.49,69.83,62.86,71.34,36.24,49.98,61.66,52.66,44.88,65.27,19.27,77.07,66.92,78.31,25.2,81,35.78,44.99,11.19,2.344,19.62,30.69,64.06,66.77,73.93,3.59,77.4,75.86,69.77,53.15,32.33,67.64,66.25,27.31,16.02,30.65,71.44,76.66,67.57,4.33,76.86,65.47,34.39,49.27,52.38,88.43,35.42687287,33.86,35.47,66.73,72.03,72.21,85.33,46.09,55.69,30.57,80.05,73.03,42.4,69.79,65.04,5.6,78.65,50.43,10.2,70.94,66.5,18.22,32.98,92.83,74.42,65.09,80.43,52.98,35.81,58.21,79.37,4.14,24.67
2021,9.2,8.86,17.84,15.17,,21.52,,73.79,34.9,80.22,78.19,67.09,38.5,80,31.29,18.28,75.16,75.31,20.45,76.35,85.39,3.08,,74.71,41.52,46.47,94.29,75.38,39.72,73.36,19.91,56.45,76.07,76.49,9.39,36.61,69.9,62.94,71.34,36.28,49.98,61.71,52.77,45.23,65.27,19.27,77.1,66.96,78.38,25.2,81.01,35.79,45.06,11.19,2.344,19.62,30.69,64.15,66.88,74.01,3.59,77.4,75.86,70.35,53.63,32.33,67.64,66.25,27.31,16.02,30.65,71.44,76.74,67.57,4.33,76.89,65.47,34.53,49.27,52.42,88.43,35.54769269,33.93,35.47,66.73,72.03,72.21,85.36,46.09,55.73,30.89,80.1,73.07,42.47,69.79,65.14,5.6,78.85,50.43,10.2,71.05,66.53,18.22,33.02,92.83,74.48,65.16,80.44,52.98,35.81,58.21,79.37,4.14,24.74
2021,9.2,8.88,17.91,,,,62.92,74.14,35.83,80.69,78.27,67.09,38.76,80.03,31.29,18.28,75.2,75.44,20.45,76.35,85.41,3.08,,74.86,41.52,46.48,94.29,75.4,39.72,73.43,19.91,56.52,76.07,76.53,9.39,36.73,69.96,63.02,71.34,36.43,50.16,61.71,52.86,45.35,65.27,19.27,77.14,67,78.44,25.2,81.01,35.85,45.2,11.19,2.344,19.62,30.69,64.26,67.02,74.01,3.59,77.41,75.87,70.35,54.54,32.33,67.64,66.28,28.61,16.02,30.65,71.44,76.81,67.57,4.58,76.89,65.47,34.53,49.27,52.42,88.43,35.66851251,34.01,35.47,66.73,72.03,72.21,85.38,46.09,55.78,30.89,80.1,73.08,42.47,69.79,65.24,5.6,78.85,50.43,10.2,71.17,66.56,18.22,33.05,92.83,74.55,65.24,80.45,52.98,35.81,58.21,79.57,4.14,24.81
2021,9.2,9.02,17.91,,,,,74.41,35.83,80.79,78.35,67.09,38.76,80.04,31.29,18.28,75.23,75.47,20.45,76.35,85.42,3.08,89.68,75.02,41.52,46.54,94.3,75.4,39.72,73.72,19.91,56.6,76.07,76.58,9.39,36.73,70.01,63.12,71.34,36.59,50.23,61.71,52.97,45.7,65.27,19.27,77.18,67.04,78.49,25.2,81.02,35.92,45.27,11.19,2.344,19.62,30.69,64.4,67.1,74.09,3.68,77.42,75.88,70.35,54.69,32.33,67.65,66.28,28.61,16.02,30.65,71.44,76.86,67.57,4.58,76.97,67.81,34.57,49.27,52.51,88.43,35.78933234,34.09,35.47,66.73,72.03,72.21,85.41,46.09,55.82,30.95,80.1,73.09,42.47,69.79,65.3,5.6,78.99,50.43,10.2,71.28,66.58,18.22,33.13,92.83,74.61,65.32,80.46,52.98,35.81,58.21,79.57,4.14,24.9
2021,9.2,9.03,17.91,15.2,,,63.72,74.97,35.83,81.07,78.39,67.09,38.76,80.07,31.29,18.28,75.23,75.5,20.45,76.35,85.46,3.08,,75.02,41.52,46.65,94.31,75.42,39.91,74.05,21.64,56.66,76.07,76.62,11.86,36.82,70.03,63.12,71.34,36.72,50.23,61.79,53.06,45.81,66.07,19.27,77.2,67.06,78.54,25.2,81.02,35.98,45.34,11.19,2.344,19.62,30.69,64.42,67.1,74.1,3.68,77.43,75.88,70.35,54.84,32.33,67.66,66.28,28.61,16.02,30.65,71.44,76.92,67.57,4.58,77.07,67.81,34.69,49.27,52.51,88.43,35.91015216,34.16,35.47,66.73,72.03,72.21,85.43,46.09,55.83,31.07,80.1,73.1,42.47,69.79,65.31,5.6,78.99,50.43,10.2,71.42,66.61,18.22,33.22,92.83,74.67,65.37,80.46,52.98,35.81,58.21,79.57,4.14,25.01
2021,9.2,9.12,18.07,,,,,75.55,35.83,81.12,78.42,67.98,38.76,80.1,31.29,18.28,75.26,75.54,20.45,76.35,85.5,3.08,,75.3,41.52,46.65,94.32,75.44,39.91,74.36,21.64,56.75,76.46,76.63,11.86,36.82,70.03,63.21,71.34,36.76,50.23,61.83,53.23,46.19,66.07,19.49,77.23,67.07,78.56,25.27,81.03,36.04,45.39,11.19,2.344,19.62,30.69,64.44,67.23,74.1,3.68,77.44,75.9,70.35,54.94,32.33,67.66,66.28,28.61,16.02,32.89,71.84,76.94,67.57,4.62,77.26,67.81,34.69,49.27,52.55,88.56,36.03097198,34.24,35.47,66.73,72.03,72.21,85.46,46.36,,31.2,80.1,73.11,42.54,70.44,65.38,5.6,79.07,50.43,10.2,71.44,66.64,18.22,33.31,92.83,74.71,65.4,80.46,52.98,35.81,58.21,79.82,4.14,25.16
2021,9.2,9.16,18.2,,,,,76.07,35.83,81.14,78.49,67.98,38.76,80.13,33.26,18.28,75.3,75.57,20.45,76.35,85.54,3.08,,75.35,41.52,46.89,94.33,75.46,40.14,74.63,21.64,56.82,76.46,76.66,11.86,37.02,70.06,63.28,71.52,36.77,50.23,61.88,53.39,46.51,66.07,19.49,77.26,67.1,78.6,25.31,81.04,36.1,45.42,11.19,2.344,19.62,31.2,64.55,67.36,74.11,3.68,77.45,75.9,70.56,55.03,32.33,67.67,66.28,28.61,16.02,32.89,71.84,76.99,67.57,4.83,77.45,67.81,34.91,49.27,52.64,88.56,36.15179181,34.35,35.47,66.73,72.03,72.21,85.49,46.36,55.87,31.32,80.15,73.11,42.54,70.44,65.45,5.6,79.13,50.43,10.2,71.45,66.66,18.22,33.39,92.83,74.76,65.46,80.46,52.98,35.81,58.21,79.87,4.14,25.25
2021,9.2,9.18,18.42,,,,,76.58,35.83,81.15,78.56,67.98,38.76,80.14,33.68,19.6,75.36,75.6,20.45,76.37,85.57,3.08,,75.4,41.52,47.01,94.34,75.48,40.14,74.93,21.64,56.92,76.46,76.7,11.86,37.21,70.12,63.36,71.52,36.77,50.23,61.93,53.47,46.81,66.07,19.49,77.3,67.13,78.64,25.31,81.06,36.16,45.43,11.19,2.344,19.62,31.2,64.67,67.48,74.14,3.68,77.46,75.92,70.56,55.15,32.33,67.68,66.33,28.61,16.02,32.89,71.84,77.03,71.23,4.83,77.49,67.81,35.04,49.27,52.64,88.56,36.27261163,34.45,35.47,66.73,72.03,72.21,85.52,46.36,55.92,31.41,80.17,73.11,42.56,70.44,65.54,5.6,79.2,51.83,10.2,71.55,66.67,18.22,33.48,92.83,74.81,65.53,80.48,52.98,35.81,65.23,79.87,4.14,25.31
2021,9.2,9.19,18.64,15.26,,22.27,,77.03,35.83,81.2,78.63,67.98,38.76,80.15,33.69,19.6,75.4,75.71,20.45,76.37,85.59,3.08,,75.55,41.52,47.01,94.35,75.49,40.14,75.09,21.64,56.98,76.46,76.74,11.86,37.38,70.19,63.36,71.52,36.79,50.23,61.98,53.56,47.16,66.07,19.49,77.34,67.15,78.68,25.47,81.09,36.16,45.55,11.19,2.344,19.62,31.2,64.76,67.61,74.14,3.68,77.46,75.92,70.56,55.23,32.33,67.68,66.33,28.61,16.02,32.89,71.84,77.08,71.23,4.83,77.5,67.81,35.04,49.27,52.75,88.56,36.39343145,34.58,35.47,66.73,72.03,72.21,85.55,46.36,55.96,31.41,80.2,73.15,42.58,70.44,65.61,5.6,79.27,51.83,10.2,71.65,66.7,18.22,33.5,92.83,74.99,65.6,80.5,52.98,35.81,65.23,80.14,4.14,25.35
2021,9.2,9.45,18.81,15.56,,,,77.19,36.99,81.27,78.69,67.98,38.97,80.18,34.14,19.6,75.45,75.77,20.45,76.37,85.6,3.08,89.78,75.72,41.52,47.08,94.35,75.51,40.14,75.19,21.64,57.12,76.46,76.78,11.86,37.51,70.26,63.46,71.52,36.89,50.23,61.98,53.71,47.38,66.07,19.49,77.38,67.18,78.72,25.54,81.1,36.21,45.57,11.19,2.344,19.62,31.2,64.87,67.75,74.22,3.68,77.46,75.92,70.56,55.29,32.33,67.68,66.33,30.64,16.02,32.89,71.84,77.13,71.23,4.83,77.5,67.81,35.04,49.27,52.81,88.56,36.51425128,34.58,35.47,66.73,72.03,72.21,85.57,46.36,56.04,31.41,80.2,73.15,42.58,70.44,65.69,5.6,79.34,51.83,10.2,71.74,66.73,18.22,33.52,92.83,75.05,65.67,80.51,53.03,35.81,65.23,80.18,4.14,25.39
2021,9.2,9.55,18.81,,,,,77.45,36.99,81.34,78.75,67.98,38.97,80.2,34.14,19.6,75.48,75.84,20.45,76.37,85.61,3.08,,75.89,41.52,47.09,94.35,75.51,40.14,75.72,21.64,57.16,76.46,76.83,11.86,37.51,70.3,63.56,71.52,37,50.47,61.98,53.87,47.59,66.07,19.49,77.42,67.21,78.76,25.54,81.1,36.29,45.63,11.19,2.344,19.62,31.2,65.01,67.85,74.22,3.73,77.47,75.93,70.56,56.03,32.33,67.68,66.38,30.64,16.02,32.89,71.84,77.17,71.23,4.83,77.52,67.81,35.35,49.27,52.81,88.56,36.6350711,34.58,35.47,66.73,72.03,72.21,85.6,46.36,56.08,31.44,80.2,73.16,42.58,70.44,65.74,5.6,79.42,51.83,10.2,71.8,66.75,18.22,33.55,92.83,75.1,65.75,80.51,53.03,35.81,65.23,80.18,4.14,25.44
2021,9.5,9.57,18.81,,,,63.98,77.85,36.99,81.45,78.81,67.98,38.97,80.22,35.01,19.6,75.48,75.91,20.45,76.37,85.64,3.08,,76.03,41.52,47.2,94.36,75.53,40.3,76.01,21.64,57.21,76.46,76.86,11.86,37.75,70.32,63.56,71.52,37.08,50.47,62.05,54.03,47.71,66.61,19.49,,67.22,78.79,25.56,81.11,36.35,45.69,11.19,2.344,19.62,31.2,65.02,67.85,74.34,3.73,77.49,75.94,70.56,56.03,32.33,67.69,66.38,30.64,16.02,32.89,71.84,77.2,71.23,4.83,77.57,67.81,35.53,49.27,52.86,88.56,36.75589093,34.58,35.47,66.73,72.03,72.21,85.63,46.36,56.09,31.44,80.23,73.17,42.58,70.44,65.74,5.6,79.42,51.83,10.2,71.8,66.78,22.7,33.63,92.83,75.15,65.79,80.51,53.03,35.81,65.23,80.28,4.14,25.5
2021,10.33,9.64,18.81,,,,63.98,78.13,36.99,81.31,78.74,69.52,38.97,80.26,35.33,19.6,75.49,75.96,20.45,76.37,85.67,3.08,,76.14,41.52,47.36,94.37,75.55,40.3,76.3,23.28,57.28,76.74,76.86,11.86,37.8,70.33,63.63,71.52,37.11,50.47,62.24,54.15,47.96,66.61,19.49,77.42,67.23,78.8,25.6,81.12,36.4,45.73,11.19,2.344,19.62,31.61,65.03,67.85,74.4,3.73,77.5,75.95,70.56,56.03,32.33,67.69,66.38,31.32,16.02,34.73,72.22,77.22,71.23,5.01,77.64,67.81,35.53,49.27,52.86,88.66,36.87671075,34.58,35.47,66.73,72.03,72.21,85.65,46.36,56.09,31.6,80.23,73.18,42.6,70.62,65.79,5.6,79.51,51.83,10.2,71.8,66.81,22.7,33.7,92.83,75.18,65.82,80.51,53.03,35.81,65.23,80.33,4.14,25.57
2021,10.34,9.68,19.17,,,,63.98,78.44,36.99,81.35,78.75,69.52,38.97,80.32,36.38,19.6,75.53,76.03,20.45,76.37,85.7,3.08,,76.14,41.52,47.55,94.38,75.57,40.32,76.6,23.73,57.35,76.74,76.87,11.86,37.97,70.34,63.72,71.52,37.11,50.47,62.38,54.38,48.22,66.61,19.76,77.44,67.26,78.81,25.71,81.13,36.4,45.76,11.19,2.344,19.62,31.63,65.04,68.01,74.47,3.73,77.51,75.95,70.56,56.32,32.33,67.69,66.38,31.32,16.49,34.73,72.22,77.26,71.23,5.01,77.7,67.81,35.95,49.27,52.9,88.66,36.99753057,35.81,35.47,66.73,72.21,72.21,85.66,46.36,56.09,31.6,80.27,73.19,42.6,70.62,65.85,5.6,79.61,51.83,10.2,71.81,66.82,22.7,33.76,92.83,75.23,65.88,80.51,53.03,35.81,65.23,80.43,4.14,25.61
2021,10.35,9.71,19.49,,,,63.98,78.82,36.99,81.39,78.77,69.52,38.97,80.37,36.97,21.51,75.58,76.1,20.45,76.4,85.7,3.92,,76.58,41.52,47.76,94.39,75.58,40.32,76.84,23.73,57.42,76.74,76.91,11.86,38.14,70.39,63.82,71.6,37.12,50.74,62.54,54.49,48.25,66.61,19.76,77.49,67.29,78.85,25.71,81.15,36.5,45.82,11.19,2.344,19.62,31.67,65.04,68.12,74.55,3.73,77.52,75.97,70.56,58.85,32.33,67.69,66.38,31.32,16.49,34.73,72.22,77.29,71.23,5.01,77.73,67.81,36.16,49.27,52.95,88.66,37.1183504,35.85,35.47,66.73,72.21,72.21,85.7,46.36,56.16,31.6,80.3,73.19,42.6,70.62,65.92,5.6,79.72,52.16,10.2,71.81,66.84,22.7,33.8,92.83,75.28,65.94,80.53,53.03,35.81,65.23,80.45,4.14,25.64
2021,10.36,9.72,19.78,,,22.62,63.98,79.13,36.99,81.44,78.82,69.52,38.97,80.42,36.98,21.51,75.63,76.15,20.45,76.4,85.74,3.92,,76.58,41.52,48,94.39,75.6,40.32,76.93,23.73,57.47,76.74,76.96,11.86,38.2,70.46,63.95,71.6,37.12,50.74,62.69,54.68,48.73,66.61,19.76,77.53,67.31,78.88,25.78,81.17,36.5,45.88,11.19,2.344,19.62,31.76,65.16,68.24,74.55,3.73,77.52,75.97,70.56,58.88,32.33,67.69,66.43,31.32,16.49,34.73,72.22,77.32,71.23,5.5,77.73,67.81,36.41,49.27,53.01,88.66,37.23917022,36.15,35.47,66.73,72.21,72.21,85.72,46.36,56.22,31.73,80.33,73.22,42.67,70.62,65.97,5.6,79.82,52.16,10.2,71.85,66.86,22.7,33.8,92.83,75.32,66,80.55,53.03,35.81,65.23,80.45,4.14,25.66
2021,10.37,9.75,19.86,,,,63.98,79.27,37.77,81.49,78.87,69.52,38.97,80.47,37.58,21.51,75.68,76.21,20.45,76.4,85.74,3.92,89.92,76.65,41.52,48,94.39,75.61,40.32,76.98,23.73,57.54,76.74,76.99,11.86,38.33,70.53,64.11,71.6,37.2,50.74,62.69,54.86,48.96,66.61,19.76,77.56,67.34,78.91,25.81,81.18,36.55,45.96,11.19,2.344,19.62,31.82,65.29,68.36,74.7,3.73,77.52,75.97,70.56,58.9,32.33,67.69,66.43,31.32,16.49,34.73,72.22,77.35,72.14,5.5,77.73,67.81,36.41,49.27,53.08,88.66,37.35999004,36.43,35.47,66.73,72.21,72.21,85.74,46.36,56.31,31.73,80.33,73.23,42.67,70.62,66.04,5.6,79.92,52.16,10.2,71.91,66.89,22.7,33.8,92.83,75.37,66.07,80.57,53.47,35.81,65.23,80.57,4.14,25.67
2021,10.38,9.9,19.78,,,23.7,63.98,79.4,37.77,81.49,78.87,69.52,38.97,80.5,37.96,21.51,75.71,76.31,20.45,76.4,85.75,3.92,,76.65,41.52,48,94.39,75.62,40.32,77.16,23.73,57.59,76.74,77.04,11.86,38.47,70.58,64.24,71.6,37.28,50.74,62.69,55.07,49.1,66.61,19.91,77.59,67.36,78.94,25.84,81.19,36.61,46.02,11.19,2.344,19.62,31.9,65.42,68.44,74.76,3.73,77.53,75.98,70.56,58.9,32.33,67.69,66.43,31.32,16.49,34.73,72.22,77.36,72.14,5.5,77.75,67.81,36.64,49.27,53.13,88.66,37.48080987,36.43,35.47,66.73,72.21,72.21,85.76,46.36,56.4,31.73,80.33,73.24,42.67,70.62,66.07,5.6,80.01,52.16,10.2,71.98,66.92,22.7,33.82,92.83,75.41,66.15,80.57,53.47,35.81,65.23,80.57,4.14,25.68
2021,10.39,9.91,19.94,,70.98,,63.98,79.65,37.77,81.49,78.87,69.52,38.97,80.55,38.36,21.51,75.71,76.34,20.45,76.4,85.78,3.92,,77.01,41.52,48.63,94.39,75.63,40.64,77.35,24.99,57.66,76.74,77.07,11.86,38.57,70.6,64.25,71.61,37.35,50.74,63.04,55.17,49.17,67.25,19.91,77.61,67.37,78.97,25.85,81.19,36.66,46.08,11.19,2.344,19.62,31.9,65.44,68.44,74.83,3.8,77.54,75.99,70.56,58.91,32.33,67.7,66.43,31.32,16.52,34.73,72.22,77.36,72.14,5.66,77.78,67.81,36.82,49.27,53.14,88.66,37.60162969,36.43,35.47,66.73,72.21,72.21,85.79,46.36,56.43,31.74,80.37,73.25,42.67,70.62,66.07,5.6,80.01,52.16,10.2,72.07,66.95,22.7,33.88,92.83,75.45,66.21,80.58,53.47,41.66,65.23,80.57,4.14,25.71
2021,10.4,10.07,20.03,,,,63.98,80,37.77,81.54,78.93,70.79,38.97,80.58,38.48,21.51,75.74,76.37,20.45,76.4,85.8,3.92,,77.01,41.52,49.04,94.42,75.65,40.64,77.52,24.99,57.73,76.97,77.07,11.86,38.57,70.61,64.38,71.65,37.44,50.74,63.1,55.45,49.47,67.25,20.07,77.62,67.38,78.99,25.92,81.19,36.72,46.11,11.19,2.344,19.62,31.94,65.46,68.52,74.9,3.8,77.55,76,70.56,58.95,32.33,67.7,66.43,31.32,16.52,34.73,72.49,77.36,72.14,5.66,77.81,67.81,37.05,49.27,53.18,88.8,37.72244951,36.43,35.47,66.73,72.21,72.21,85.82,47.85,56.44,31.78,80.38,73.25,42.7,71.02,66.11,5.6,80.01,52.16,11.93,72.08,66.97,22.7,33.95,92.83,75.47,66.24,80.58,53.47,41.66,65.23,80.57,4.14,25.71
2021,10.41,10.14,20.11,,,,63.98,80.2,37.77,81.58,78.95,70.79,38.97,80.64,38.67,21.51,75.78,76.38,20.45,76.4,85.82,3.92,,77.21,41.52,49.04,94.43,75.67,40.64,77.7,25.61,57.79,76.97,77.11,11.86,38.61,70.65,64.53,71.65,37.54,50.74,63.16,55.49,49.71,67.25,20.07,77.65,67.4,79.02,25.95,81.19,36.78,46.14,11.19,2.344,19.62,32.01,65.56,68.64,74.98,3.8,77.56,76,70.56,58.95,32.33,67.71,66.43,31.32,16.52,34.73,72.49,77.37,72.14,5.81,77.84,68.35,37.31,49.27,53.24,88.8,37.84326934,36.43,56.68,66.73,72.36,72.21,85.85,47.85,56.53,31.83,80.4,73.25,42.7,71.02,66.16,5.6,80.01,52.16,11.93,72.09,66.99,22.7,34,92.83,75.51,66.33,80.58,53.47,41.66,65.23,80.57,4.14,25.79
2021,10.42,10.2,20.21,,,23.7,63.98,80.42,37.77,81.64,78.99,70.79,38.97,80.69,38.87,23.33,75.84,76.48,20.45,76.42,85.84,3.93,,77.38,41.52,49.86,94.44,75.69,40.64,77.84,25.61,57.88,76.97,77.14,11.86,38.78,70.72,64.67,71.74,37.59,50.74,63.22,55.75,49.94,67.25,20.22,77.68,67.42,79.06,26.01,81.19,36.85,46.28,11.19,2.344,20.18,32.06,65.66,68.71,75.08,3.8,77.57,76.01,70.56,58.95,32.33,67.71,66.51,31.32,16.52,34.73,72.49,77.37,72.93,5.81,77.85,68.35,37.58,49.27,53.24,88.8,37.96408916,37.2,56.68,66.73,72.36,72.21,85.89,47.85,56.63,31.83,80.44,73.27,42.74,71.02,66.21,5.6,80.01,52.16,11.93,72.16,67,22.7,34,92.83,75.55,66.42,80.73,53.47,41.66,65.23,80.57,4.14,25.82
2021,10.43,10.26,20.3,,,,63.98,80.61,37.77,81.68,79.04,70.79,38.97,80.72,38.87,23.33,75.85,76.59,20.45,76.42,85.86,3.93,,77.55,41.52,50.33,94.44,75.71,40.64,77.88,25.61,57.91,76.97,77.19,11.86,38.95,70.8,64.8,71.74,37.64,50.74,63.3,55.87,50.23,67.25,20.22,77.71,67.44,79.09,26.09,81.19,36.85,46.28,11.19,2.344,20.18,32.06,65.74,68.8,75.28,3.8,77.57,76.01,70.56,59.14,32.33,67.72,66.51,31.32,16.52,34.73,72.49,77.4,72.93,5.96,77.86,68.35,37.58,49.27,53.33,88.8,38.08490898,37.64,56.68,66.73,72.36,72.21,85.91,47.85,56.72,31.83,80.46,73.28,42.79,71.02,66.26,5.6,80.01,52.16,11.93,72.22,67.03,22.7,34.02,92.83,75.58,66.51,80.77,53.47,41.66,65.23,80.57,4.14,25.84
